February	20	2013	14.70003501
February	21	2013	14.5040834
February	22	2013	14.88442451
February	23	2013	14.13478316
February	24	2013	14.18785367
February	25	2013	16.02212389
February	26	2013	38.38878775
February	27	2013	27.39476623
February	28	2013	24.29163615
March	1	2013	21.34239107
March	2	2013	19.2814626
March	3	2013	17.96690851
March	4	2013	17.45602949
March	5	2013	17.34263369
March	6	2013	17.03774624
March	7	2013	16.96918392
March	8	2013	17.65185612
March	9	2013	17.81688619
March	10	2013	19.22789272
March	11	2013	18.67253351
March	12	2013	17.72362349
March	13	2013	16.80371493
March	14	2013	16.52648685
March	15	2013	15.85134134
March	16	2013	13.86868837
March	17	2013	13.19710112
March	18	2013	13.3357097
March	19	2013	12.7733291
March	20	2013	12.44497294
March	21	2013	12.29238327
March	22	2013	12.48939753
March	23	2013	12.21618319
March	24	2013	12.71027565
March	25	2013	14.64069223
March	26	2013	16.38742403
March	27	2013	18.35070816
March	28	2013	19.84514304
March	29	2013	19.9688406
March	30	2013	18.91729736
March	31	2013	17.70918608
April	1	2013	17.13494922
April	2	2013	16.51945646
April	3	2013	16.10064972
April	4	2013	15.88663816
April	5	2013	15.39208031
April	6	2013	14.39308617
April	7	2013	13.86249256
April	8	2013	14.57047289
April	9	2013	14.50765896
April	10	2013	32.06180191
April	11	2013	33.99382973
April	12	2013	26.74905348
April	13	2013	22.64075524
April	14	2013	19.66151002
April	15	2013	21.63982195
April	16	2013	34.33311605
April	17	2013	31.59443927
April	18	2013	49.47196388
April	19	2013	43.06938028
April	20	2013	33.12598872
April	21	2013	27.1276153
April	22	2013	24.16717744
April	23	2013	26.29422188
April	24	2013	26.76474166
April	25	2013	22.93341577
April	26	2013	21.21001408
April	27	2013	21.67803058
April	28	2013	20.99602514
April	29	2013	20.00466919
April	30	2013	19.05592537
May	1	2013	18.20770216
May	2	2013	18.51263189
May	3	2013	18.22994891
May	4	2013	17.81333204
May	5	2013	16.92323968
May	6	2013	16.70446972
May	7	2013	16.210906
May	8	2013	15.85156393
May	9	2013	23.52795339
May	10	2013	20.9121069
May	11	2013	18.09969113
May	12	2013	16.28938913
May	13	2013	15.82367229
May	14	2013	15.40111399
May	15	2013	14.89261961
May	16	2013	14.16052824
May	17	2013	13.82471242
May	18	2013	13.05981207
May	19	2013	12.60062218
May	20	2013	14.04886723
May	21	2013	13.73439167
May	22	2013	13.25896707
May	23	2013	12.51635677
May	24	2013	11.74190709
May	25	2013	12.2639669
May	26	2013	12.85529821
May	27	2013	14.42763881
May	28	2013	14.23473299
May	29	2013	13.70935215
May	30	2013	14.41736947
May	31	2013	20.34559679
June	1	2013	21.86745316
June	2	2013	17.71115589
June	3	2013	16.21108514
June	4	2013	15.6319418
June	5	2013	14.79845536
June	6	2013	13.73816633
June	7	2013	13.22725149
June	8	2013	12.3810284
June	9	2013	11.92161769
June	10	2013	12.86073664
June	11	2013	12.78721189
June	12	2013	12.95280743
June	13	2013	12.11357374
June	14	2013	11.66390038
June	15	2013	11.62594507
June	16	2013	11.64352219
June	17	2013	11.80791846
June	18	2013	11.21050906
June	19	2013	11.51858997
June	20	2013	11.5029707
June	21	2013	12.75607586
