STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,4/29/2017,0.5
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,4/30/2017,1.49
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/1/2017,0.82
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/2/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/3/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/4/2017,0.89
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/5/2017,0.85
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/6/2017,0.19
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/7/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/8/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/10/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/11/2017,0.58
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/12/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/14/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/15/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/16/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/17/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/18/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/19/2017,0.72
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/20/2017,0.8
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/21/2017,1.41
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/22/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/23/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/24/2017,0.15
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/25/2017,0.17
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/27/2017,0.07
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/28/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/29/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/30/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,5/31/2017,0.17
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/1/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/2/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/3/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/4/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/5/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/6/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/7/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/8/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/10/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/11/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/12/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/14/2017,0.05
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/15/2017,0.7
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/16/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/17/2017,0.47
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/18/2017,0.11
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/19/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/20/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/21/2017,0.28
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/22/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/23/2017,0.04
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/24/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/25/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/27/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/28/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/29/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,6/30/2017,0.37
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/1/2017,0.73
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/2/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/3/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/4/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/5/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/6/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/7/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/8/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/10/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/11/2017,0.07
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/12/2017,0.74
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/14/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/15/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/16/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/17/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/18/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/19/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/20/2017,0.51
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/21/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/22/2017,0.03
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/23/2017,0.27
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/24/2017,0.19
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/25/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/27/2017,0.28
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/28/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/29/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/30/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,7/31/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/1/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/2/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/3/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/4/2017,0.19
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/5/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/6/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/7/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/8/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/10/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/11/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/12/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/14/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/15/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/16/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/17/2017,0.02
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/18/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/19/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/20/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/21/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/22/2017,0.58
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/23/2017,0.11
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/24/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/25/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/27/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/28/2017,0.02
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/29/2017,0.75
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/30/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,8/31/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/1/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/2/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/3/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/4/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/5/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/6/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/7/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/8/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/10/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/11/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/12/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/14/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/15/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/16/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/17/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/18/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/19/2017,1.43
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/20/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/21/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/22/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/23/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/24/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/25/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/27/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/28/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/29/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,9/30/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/1/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/2/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/3/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/4/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/5/2017,0.34
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/6/2017,0.43
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/7/2017,0.92
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/8/2017,0.24
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/10/2017,0.22
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/11/2017,2.7
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/12/2017,0.05
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/14/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/15/2017,0.05
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/16/2017,0.07
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/17/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/18/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/19/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/20/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/21/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/22/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/23/2017,1.46
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/24/2017,0.31
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/25/2017,0.05
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/27/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/28/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/29/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/30/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,10/31/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/1/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/2/2017,0.1
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/3/2017,0.04
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/4/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/5/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/6/2017,1.26
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/7/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/8/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/10/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/11/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/12/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/14/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/15/2017,0.07
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/16/2017,0.5
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/17/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/18/2017,0.02
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/19/2017,1.59
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/20/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/21/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/22/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/23/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/24/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/25/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/27/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/28/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/29/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,11/30/2017,0.09
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/1/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/2/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/3/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/4/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/5/2017,0.1
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/6/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/7/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/8/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/9/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/10/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/11/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/12/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/13/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/14/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/15/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/16/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/17/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/18/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/19/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/20/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/21/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/22/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/23/2017,0.08
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/24/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/25/2017,0.24
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/26/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/27/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/28/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/29/2017,0
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/30/2017,0.17
US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.1206,-88.2614,232.6,12/31/2017,0.02
